214	этом	этот	DET	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3601.6#3602.0
215	да	да	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3603.6#3604.0
216	ну	ну	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3605.2#3605.5
217	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3605.5#3605.8
218	за	за	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3605.8#3606.1
219	дело	дело	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3606.1#3606.4
220	ну	ну	INTJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3608.2#3608.64
221	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3608.64#3609.08
222	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3609.08#3609.52
223	сразу	сразу	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3609.52#3609.96
224	прославилась	прославиться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@lah1929f-words#@lah1929f#3609.96#3610.4
225	ну	ну	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3611.8#3612.114
226	зато	зато	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3612.114#3612.428
227	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3612.428#3612.742
228	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@lah1929f-words#@lah1929f#3612.742#3613.056
229	так	так	PART	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3613.056#3613.37
230	показывали	показывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3613.37#3613.684
231	но	но	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3613.684#3613.998
232	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3613.998#3614.312
233	никто	никто	PRON	_	Case=Nom	_	_	_	@lah1929f-words#@lah1929f#3614.312#3614.626
234	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3614.626#3614.94
235	трогал	трогать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3614.94#3615.254
236	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3615.254#3615.568
237	ни	ни	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3615.568#3615.882
238	разу	раз	NOUN	_	Animacy=Inan|Case=Par|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3615.882#3616.2
239	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3616.8#3617.142
240	очень	очень	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3617.142#3617.484
241	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3617.484#3617.826
242	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3617.826#3618.168
243	говорили	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3618.168#3618.51
244	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3618.51#3618.852
245	чокнутая	чокнутый	ADJ	_	Animacy=Anim|Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3618.852#3619.2
246	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3620.4#3620.7
247	вот	вот	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3620.7#3621.0
248	эта	этот	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3621.0#3621.3
249	#одновременно#	#одновременно#	X	_	_	_	_	_	@lah1929f-words#@lah1929f#3621.3#3621.6
250	да	да	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3625.4#3625.74
251	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3625.74#3626.08
252	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3626.08#3626.42
253	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3626.42#3626.76
254	в	в	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3626.76#3627.1
255	политическом	политический	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3627.1#3627.44
256	лагере	лагерь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3627.44#3627.78
257	была	быть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3627.78#3628.12
258	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3628.12#3628.46
259	что	что	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3628.46#3628.8
260	к	к	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3628.8#3629.14
261	счастью	счастье	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3629.14#3629.48
262	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3629.48#3629.82
263	для	для	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3629.82#3630.16
264	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3630.16#3630.5
265	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3630.8#3631.1
266	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3631.1#3631.4
267	что	что	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3631.4#3631.7
268	надо	надо	PRED	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3631.7#3632.0
269	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3634.2#3634.63
270	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3634.63#3635.06
271	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3635.06#3635.49
272	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3635.49#3635.92
273	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3635.92#3636.35
274	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3636.35#3636.78
275	политичсекой	политический	ADJ	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3636.78#3637.21
276	заключенной	заключенный	NOUN	_	Animacy=Anim|Case=	_	_	_	@lah1929f-words#@lah1929f#3637.21#3637.64
277	у	у	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3637.64#3638.07
278	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3638.07#3638.5
279	просто	просто	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3638.5#3638.93
280	статья	статья	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3638.93#3639.36
281	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3639.36#3639.8
282	ну	ну	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3640.6#3641.066
283	никак	никак	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3641.066#3641.532
284	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3641.532#3642.0
285	нет	нет	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3643.6#3643.9
286	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3643.9#3644.2
287	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3644.2#3644.5
288	ни	ни	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3644.5#3644.8
289	ни	ни	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3644.8#3645.1
290	в	в	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3645.1#3645.4
291	чем	что	PRON	_	Case=Loc	_	_	_	@lah1929f-words#@lah1929f#3645.4#3645.7
292	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3645.7#3646.0
293	замешана	замешать	VERB	_	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@lah1929f-words#@lah1929f#3646.0#3646.3
294	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3646.3#3646.6
295	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3647.714#3648.097
296	вот	вот	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3648.097#3648.48
297	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3648.48#3648.863
298	передала	передать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3648.863#3649.246
299	моим	мой	PRON	_	Case=Dat|Number=Plur	_	_	_	@lah1929f-words#@lah1929f#3649.246#3649.629
300	родителям	родитель	NOUN	_	Animacy=Anim|Case=Dat|Gender=Neut|Number=Plur	_	_	_	@lah1929f-words#@lah1929f#3649.629#3650.012
301	записку	записка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3650.012#3650.395
302	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3650.395#3650.778
303	что	что	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3650.778#3651.161
304	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3651.161#3651.544
305	дали	дать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3651.544#3651.927
306	8	8	NUM	_	_	_	_	_	@lah1929f-words#@lah1929f#3651.927#3652.31
307	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@lah1929f-words#@lah1929f#3652.31#3652.693
308	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3652.693#3653.076
309	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3653.076#3653.459
310	сижу	сидеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3653.459#3653.842
311	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3653.842#3654.225
312	в	в	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3654.225#3654.608
313	Каргопольлаге	Каргопольлаг	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3654.608#3654.991
314	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3654.991#3655.374
315	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3655.374#3655.757
316	может	мочь	ADV	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3655.757#3656.14
317	быть	быть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3655.757#3656.14
318	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3656.523#3656.906
319	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3656.906#3657.289
320	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3657.289#3657.672
321	лучше	хорошо	ADV	_	Degree=Cmp	_	_	_	@lah1929f-words#@lah1929f#3657.672#3658.055
322	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3658.055#3658.438
323	от	от	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3658.438#3658.821
324	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@lah1929f-words#@lah1929f#3658.821#3659.204
325	отказаться	отказаться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@lah1929f-words#@lah1929f#3659.204#3659.6
326	так	так	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3661.8#3662.08
327	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3662.08#3662.36
328	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3662.36#3662.64
329	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@lah1929f-words#@lah1929f#3662.64#3662.92
330	написала	написать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3662.92#3663.2
331	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3663.6#3663.927
332	отец	отец	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3663.927#3664.254
333	тут	тут	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3664.254#3664.581
334	же	же	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3664.581#3664.908
335	приехал	приехать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3664.908#3665.235
336	ко	к	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3665.235#3665.562
337	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3665.562#3665.89
338	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3666.5#3667.0
339	когда	когда	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3667.0#3667.5
340	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3667.5#3668.0
341	пошел	пойти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3668.0#3668.5
342	получать	получать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3668.5#3669.0
343	это	этот	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3669.0#3669.5
344	разрешение	разрешение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3669.5#3670.0
345	на	на	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3670.0#3670.5
346	свидание	свидание	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3670.5#3671.0
347	вот	вот	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3671.5#3671.813
348	так	так	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3671.813#3672.126
349	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3672.126#3672.44
350	этот	этот	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3673.4#3673.933
351	полковник	полковник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3673.933#3674.466
352	Коробицин	Коробицин	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3674.466#3674.999
353	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3674.999#3675.532
354	начальник	начальник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3675.532#3676.065
355	Каргопольлаг	Каргопольлаг	PROPN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3676.065#3676.6
356	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@lah1929f-words#@lah1929f#3677.85#3678.163
357	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3678.163#3678.476
358	никто	никто	PRON	_	Case=Nom	_	_	_	@lah1929f-words#@lah1929f#3678.476#3678.789
359	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3678.789#3679.102
360	видел	видеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3679.102#3679.415
361	иногда	иногда	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3679.415#3679.728
362	спрашивали	спрашивать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3679.728#3680.041
363	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3680.041#3680.354
364	сколько	сколько	PRON	_	_	_	_	_	@lah1929f-words#@lah1929f#3680.354#3680.667
365	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3680.667#3680.98
366	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@lah1929f-words#@lah1929f#3680.98#3681.293
367	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3681.293#3681.606
368	а	а	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3681.606#3681.919
369	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@lah1929f-words#@lah1929f#3681.919#3682.232
370	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3682.232#3682.545
371	видела	видеть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3682.545#3682.858
372	?	?	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3682.858#3683.171
373	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3683.171#3683.484
374	нет	нет	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3683.484#3683.797
375	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3683.797#3684.11
376	никто	никто	PRON	_	Case=Nom	_	_	_	@lah1929f-words#@lah1929f#3684.11#3684.423
377	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3684.423#3684.736
378	сколько	сколько	ADV	_	_	_	_	_	@lah1929f-words#@lah1929f#3684.736#3685.049
379	бы	бы	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3685.049#3685.362
380	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3685.362#3685.675
381	сидел	сидеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3685.675#3685.988
382	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3685.988#3686.301
383	видел	видеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3686.301#3686.629
384	но	но	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3687.125#3687.615
385	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3687.615#3688.105
386	подполковник	подполковник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3688.105#3688.595
387	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3688.595#3689.085
388	Купцов	Купцов	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3689.085#3689.575
389	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3689.575#3690.065
390	начальник	начальник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3690.065#3690.555
391	особого	особый	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3690.555#3691.045
392	отдела	отдел	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3691.045#3691.535
393	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3691.535#3692.025
394	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3692.025#3692.515
395	за	за	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3692.515#3693.005
396	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3693.005#3693.495
397	разрешением	разрешение	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3693.495#3693.985
398	на	на	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3693.985#3694.475
399	свидание	свидание	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3694.475#3694.965
400	ну	ну	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3694.965#3695.455
401	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3695.455#3695.945
402	вот	вот	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3695.945#3696.435
403	мой	мой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3696.435#3696.925
404	отчим	отчим	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3696.925#3697.415
405	пошел	пойти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3697.415#3697.905
406	туда	туда	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3697.905#3698.4
407	ну	ну	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3699.8#3700.666
408	так	так	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3700.666#3701.532
409	настороженно	настороженно	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3701.532#3702.398
410	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3702.398#3703.264
411	этот	этот	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3703.264#3704.13
412	полковник	полковник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3704.13#3704.996
413	а	а	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3704.996#3705.862
414	дочь	дочь	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3705.862#3706.728
415	сидит	сидеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3706.728#3707.6
416	ну	ну	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3708.6#3709.051
417	правда	правда	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3709.051#3709.502
418	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3709.502#3709.953
419	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3709.953#3710.404
420	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3710.404#3710.855
421	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3710.855#3711.306
422	удочерена	удочерить	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@lah1929f-words#@lah1929f#3711.306#3711.757
423	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3711.757#3712.208
424	потому	потому	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3712.208#3712.659
425	что	что	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3712.659#3713.11
426	мой	мой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3713.11#3713.561
427	родной	родной	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3713.561#3714.012
428	отец	отец	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3714.012#3714.463
429	тот	тот	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3714.463#3714.914
430	был	быть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3714.914#3715.365
431	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3715.365#3715.816
432	генерал	генерал	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3715.816#3716.267
